Gen 0
0.6753246753246753,0.6903096903096904,0.6573426573426573,0.6783216783216783,0.6613386613386614,0.6573426573426573,0.6903096903096904,0.6733266733266733,0.6733266733266733,0.6613386613386614,0.6563436563436563,0.6553446553446554,0.6593406593406593,0.6823176823176823,0.6603396603396603,0.6783216783216783,0.6703296703296703,0.6713286713286714,0.6683316683316683,0.6623376623376623,0.6733266733266733,0.6723276723276723,0.6743256743256744,0.6673326673326674,0.6443556443556444,0.6563436563436563,0.6573426573426573,0.6613386613386614,0.6793206793206793,0.6823176823176823,0.6503496503496503,0.6743256743256744,0.6553446553446554,0.6563436563436563,0.6713286713286714,0.6693306693306693,0.6583416583416584,0.6713286713286714,0.6713286713286714,0.6683316683316683,0.6383616383616384,0.6683316683316683,0.6813186813186813,0.6793206793206793,0.6713286713286714,0.6563436563436563,0.6923076923076923,0.6733266733266733,0.6893106893106893,0.6783216783216783,0.6603396603396603,0.6483516483516484,0.6703296703296703,0.6593406593406593,0.6513486513486514,0.6763236763236763,0.6683316683316683,0.6593406593406593,0.6573426573426573,0.6503496503496503,0.6653346653346653,0.6623376623376623,0.6613386613386614,0.6743256743256744,0.6703296703296703,0.6753246753246753,0.6723276723276723,0.6693306693306693,0.6903096903096904,0.6573426573426573,0.6783216783216783,0.6993006993006993,0.6693306693306693,0.6673326673326674,0.6523476523476524,0.6883116883116883,0.6723276723276723,0.6723276723276723,0.6623376623376623,0.6603396603396603,0.6713286713286714,0.6673326673326674,0.6833166833166833,0.6893106893106893,0.6783216783216783,0.6743256743256744,0.6843156843156843,0.6663336663336663,0.6833166833166833,0.6743256743256744,0.6723276723276723,0.6603396603396603,0.6803196803196803,0.6673326673326674,0.6913086913086913,0.6633366633366633,0.6733266733266733,0.6863136863136863,0.6613386613386614,0.6533466533466533,0.6813186813186813,0.6903096903096904,0.6663336663336663,0.6853146853146853,0.6553446553446554,0.6783216783216783,0.6773226773226774,0.6593406593406593,0.6713286713286714,0.6713286713286714,0.6743256743256744,0.6533466533466533,0.6733266733266733,0.6413586413586414,0.6783216783216783,0.6673326673326674,0.6773226773226774,0.6773226773226774,0.6703296703296703,0.6523476523476524,0.6523476523476524,0.6613386613386614,0.6543456543456544,0.6863136863136863,0.6673326673326674,0.6663336663336663,0.6743256743256744,0.6603396603396603,0.6763236763236763
Gen 1
exec_eq,integer_swap,integer_gte,boolean_shove,boolean_and,string_pop,string_rot,string_parse_to_chars,integer_lt,string_stackdepth,char_iswhitespace,string_removechar,string_first,string_yank,string_concat,string_setchar,string_length,integer_eq,string_reverse,exec_yankdup,char_isletter,string_empty,char_isdigit,print_integer,exec_shove,string_conjchar,boolean_or,boolean_empty,string_fromchar,exec_do*while,integer_rot,string_rest,char_allfromstring,exec_stackdepth,exec_do*range,char_shove,string_replacefirst,boolean_xor,boolean_yankdup,integer_min,exec_yank,char_stackdepth,string_replace,integer_div,integer_mult,boolean_frominteger,integer_flush,string_yankdup,print_exec,integer_yank,string_emptystring,string_swap,exec_when,integer_max,char_swap,string_contains,char_empty,exec_dup,exec_k,exec_noop,exec_s,exec_y,boolean_rot,integer_yankdup,string_replacechar,string_fromboolean,string_replacefirstchar,string_substring,boolean_stackdepth,string_shove,string_containschar,char_yankdup,char_yank,exec_do*times,integer_shove,exec_if,char_frominteger,boolean_dup,string_eq,boolean_not,char_eq,integer_dup,boolean_flush,boolean_pop,string_butlast,exec_swap,boolean_swap,integer_add,exec_flush,print_newline,string_dup,string_frominteger,integer_mod,integer_fromchar,integer_inc,boolean_invert_first_then_and,integer_fromstring,exec_rot,char_rot,string_take,exec_string_iterate,string_split,integer_pop,exec_pop,print_char,print_string,boolean_invert_second_then_and,integer_sub,boolean_yank,integer_stackdepth,integer_dec,integer_gt,string_indexofchar,in1,char_dup,char_flush,char_pop,integer_lte,boolean_eq,string_flush,print_boolean,exec_empty,string_last,exec_do*count,string_nth,string_occurrencesofchar,exec_while,integer_fromboolean,integer_empty
0.31634182908545727,0.4572713643178411,0.4612693653173413,0.3683158420789605,0.351824087956022,0.4567716141929036,0.3988005997001499,0.29485257371314344,0.36481759120439783,0.38980509745127434,0.39480259870064965,0.3658170914542729,0.37031484257871067,0.3663168415792104,0.3258370814592704,0.3148425787106447,0.30134932533733133,0.32983508245877063,0.27636181909045476,0.303848075962019,0.39980009995002497,0.4482758620689655,0.4817591204397801,0.3748125937031484,0.463768115942029,0.10594702648675662,0.4802598700649675,0.3153423288355822,0.23288355822088955,0.3408295852073963,0.33833083458270863,0.36931534232883556,0.3213393303348326,0.29535232383808097,0.4897551224387806,0.3708145927036482,0.4512743628185907,0.3103448275862069,0.4177911044477761,0.26936531734132935,0.3423288355822089,0.3618190904547726,0.44577711144427784,0.43778110944527737,0.4867566216891554,0.39930034982508744,0.41379310344827586,0.35132433783108447,0.3183408295852074,0.4827586206896552,0.26036981509245377,0.3468265867066467,0.2708645677161419,0.2463768115942029,0.3918040979510245,0.4472763618190905,0.431784107946027,0.2283858070964518,0.33883058470764615,0.4577711144427786,0.3868065967016492,0.35332333833083457,0.3588205897051474,0.4827586206896552,0.3953023488255872,0.4752623688155922,0.3663168415792104,0.4547726136931534,0.3453273363318341,0.4547726136931534,0.3778110944527736,0.4547726136931534,0.4542728635682159,0.4757621189405297,0.43928035982008995,0.21239380309845077,0.25787106446776614,0.2868565717141429,0.2933533233383308,0.39080459770114945,0.3708145927036482,0.35082458770614694,0.45027486256871563,0.37231384307846077,0.33183408295852074,0.3553223388305847,0.4612693653173413,0.2273863068465767,0.3588205897051474,0.40729635182408797,0.4452773613193403,0.42778610694652675,0.42478760619690153,0.39780109945027486,0.34782608695652173,0.25037481259370314,0.26036981509245377,0.3028485757121439,0.296351824087956,0.2028985507246377,0.45827086456771615,0.3543228385807096,0.3713143428285857,0.4527736131934033,0.29735132433783107,0.4027986006996502,0.45077461269365315,0.280359820089955,0.3938030984507746,0.3428285857071464,0.3098450774612694,0.47726136931534235,0.45527236381809094,0.33883058470764615,0.28235882058970513,0.23338330834582707,0.27136431784107945,0.3728135932033983,0.28335832083958024,0.19790104947526238,0.2303848075962019,0.34332833583208394,0.2773613193403298,0.3353323338330835,0.32533733133433285,0.33983008495752126,0.35732133933033483,0.4302848575712144,0.4147926036981509
Gen 2
exec_eq,integer_swap,integer_gte,boolean_shove,boolean_and,string_pop,string_rot,string_parse_to_chars,integer_lt,string_stackdepth,char_iswhitespace,string_removechar,string_first,string_yank,string_concat,string_setchar,string_length,integer_eq,string_reverse,exec_yankdup,char_isletter,string_empty,char_isdigit,print_integer,exec_shove,string_conjchar,boolean_or,boolean_empty,string_fromchar,exec_do*while,integer_rot,string_rest,char_allfromstring,exec_stackdepth,exec_do*range,char_shove,string_replacefirst,boolean_xor,boolean_yankdup,integer_min,exec_yank,char_stackdepth,string_replace,integer_div,integer_mult,boolean_frominteger,integer_flush,string_yankdup,print_exec,integer_yank,string_emptystring,string_swap,exec_when,integer_max,char_swap,string_contains,char_empty,exec_dup,exec_k,exec_noop,exec_s,exec_y,boolean_rot,integer_yankdup,string_replacechar,string_fromboolean,string_replacefirstchar,string_substring,boolean_stackdepth,string_shove,string_containschar,char_yankdup,char_yank,exec_do*times,integer_shove,exec_if,char_frominteger,boolean_dup,string_eq,boolean_not,char_eq,integer_dup,boolean_flush,boolean_pop,string_butlast,exec_swap,boolean_swap,integer_add,exec_flush,print_newline,string_dup,string_frominteger,integer_mod,integer_fromchar,integer_inc,boolean_invert_first_then_and,integer_fromstring,exec_rot,char_rot,string_take,exec_string_iterate,string_split,integer_pop,exec_pop,print_char,print_string,boolean_invert_second_then_and,integer_sub,boolean_yank,integer_stackdepth,integer_dec,integer_gt,string_indexofchar,in1,char_dup,char_flush,char_pop,integer_lte,boolean_eq,string_flush,print_boolean,exec_empty,string_last,exec_do*count,string_nth,string_occurrencesofchar,exec_while,integer_fromboolean,integer_empty
0.26124625124958345,0.25091636121292904,0.26824391869376873,0.2505831389536821,0.24591802732422527,0.3138953682105965,0.3122292569143619,0.29323558813728756,0.2049316894368544,0.2879040319893369,0.23025658113962014,0.2295901366211263,0.2975674775074975,0.29690103298900367,0.18027324225258248,0.20226591136287905,0.23292235921359547,0.18727090969676774,0.16861046317894035,0.22092635788070644,0.31556147950683106,0.3122292569143619,0.3122292569143619,0.26724425191602796,0.32622459180273244,0.11896034655114962,0.3182272575808064,0.2409196934355215,0.2669110296567811,0.28157280906364546,0.26824391869376873,0.26991002999000335,0.2522492502499167,0.20959680106631123,0.3245584805064978,0.32289236921026326,0.275241586137954,0.24958347217594135,0.19260246584471843,0.30589803398867044,0.20393202265911362,0.28723758747084305,0.25791402865711427,0.26957680773075643,0.3128957014328557,0.2949016994335222,0.2485838053982006,0.2599133622125958,0.12962345884705098,0.3012329223592136,0.24191936021326224,0.1846051316227924,0.22892369210263244,0.15928023992002666,0.31422859046984336,0.30223258913695433,0.2655781406197934,0.20059980006664446,0.20859713428857046,0.26457847384205263,0.18360546484505164,0.2992335888037321,0.2055981339553482,0.27557480839720094,0.28523825391536156,0.32122625791402865,0.32155948017327557,0.3148950349883372,0.2049316894368544,0.31922692435854716,0.24825058313895368,0.2902365878040653,0.24725091636121294,0.2962345884705098,0.25091636121292904,0.12529156947684106,0.23258913695434855,0.1696101299566811,0.20459846717760746,0.2842385871376208,0.25158280573142283,0.3148950349883372,0.2902365878040653,0.2935688103965345,0.2339220259913362,0.28257247584138623,0.3148950349883372,0.14961679440186604,0.3052315894701766,0.3092302565811396,0.2485838053982006,0.29856714428523823,0.2535821392869044,0.23358880373208932,0.20993002332555816,0.24625124958347216,0.28023992002665776,0.20359880039986672,0.22492502499166944,0.16727757414195268,0.29823392202599136,0.2125958013995335,0.2052649116961013,0.30989670109963346,0.09830056647784072,0.31756081306231254,0.2675774741752749,0.3045651449516828,0.2015994668443852,0.2339220259913362,0.2679106964345218,0.23858713762079306,0.3182272575808064,0.1879373542152616,0.28923692102632453,0.19893368877040987,0.24991669443518827,0.23125624791736088,0.30023325558147285,0.21326224591802734,0.16794401866044653,0.214595134955015,0.29823392202599136,0.12829056981006332,0.1962679106964345,0.2599133622125958,0.24225258247250916,0.26491169610129955,0.30856381206264577
Gen 3
exec_eq,integer_swap,integer_gte,boolean_shove,boolean_and,string_pop,string_rot,string_parse_to_chars,integer_lt,string_stackdepth,char_iswhitespace,string_removechar,string_first,string_yank,string_concat,string_setchar,string_length,integer_eq,string_reverse,exec_yankdup,char_isletter,string_empty,char_isdigit,print_integer,exec_shove,string_conjchar,boolean_or,boolean_empty,string_fromchar,exec_do*while,integer_rot,string_rest,char_allfromstring,exec_stackdepth,exec_do*range,char_shove,string_replacefirst,boolean_xor,boolean_yankdup,integer_min,exec_yank,char_stackdepth,string_replace,integer_div,integer_mult,boolean_frominteger,integer_flush,string_yankdup,print_exec,integer_yank,string_emptystring,string_swap,exec_when,integer_max,char_swap,string_contains,char_empty,exec_dup,exec_k,exec_noop,exec_s,exec_y,boolean_rot,integer_yankdup,string_replacechar,string_fromboolean,string_replacefirstchar,string_substring,boolean_stackdepth,string_shove,string_containschar,char_yankdup,char_yank,exec_do*times,integer_shove,exec_if,char_frominteger,boolean_dup,string_eq,boolean_not,char_eq,integer_dup,boolean_flush,boolean_pop,string_butlast,exec_swap,boolean_swap,integer_add,exec_flush,print_newline,string_dup,string_frominteger,integer_mod,integer_fromchar,integer_inc,boolean_invert_first_then_and,integer_fromstring,exec_rot,char_rot,string_take,exec_string_iterate,string_split,integer_pop,exec_pop,print_char,print_string,boolean_invert_second_then_and,integer_sub,boolean_yank,integer_stackdepth,integer_dec,integer_gt,string_indexofchar,in1,char_dup,char_flush,char_pop,integer_lte,boolean_eq,string_flush,print_boolean,exec_empty,string_last,exec_do*count,string_nth,string_occurrencesofchar,exec_while,integer_fromboolean,integer_empty
0.2264433891527118,0.13421644588852788,0.18070482379405148,0.18345413646588352,0.2316920769807548,0.21619595101224695,0.23994001499625095,0.2034491377155711,0.17220694826293426,0.2091977005748563,0.13896525868532866,0.17420644838790303,0.20994751312171958,0.22369407648087977,0.11972006998250437,0.13946513371657085,0.17120719820044988,0.1849537615596101,0.06248437890527368,0.13096725818545363,0.22669332666833292,0.23494126468382903,0.23994001499625095,0.24493876530867284,0.24393901524618844,0.046238440389902526,0.23119220194951262,0.1422144463884029,0.2179455136215946,0.20544863784053988,0.15346163459135218,0.1887028242939265,0.17745563609097725,0.10622344413896526,0.2456885778555361,0.23719070232441888,0.2129467633091727,0.2091977005748563,0.07848037990502374,0.24368907773056736,0.11522119470132466,0.20569857535616096,0.1617095726068483,0.20744813796550862,0.1797050737315671,0.23194201449637591,0.1937015746063484,0.15771057235691077,0.1469632591852037,0.2414396400899775,0.13096725818545363,0.0667333166708323,0.21194701324668833,0.07898025493626594,0.20119970007498125,0.17920519870032492,0.17395651087228192,0.1757060734816296,0.14496375906023495,0.17845538615346163,0.07023244188952762,0.2229442639340165,0.18770307423144214,0.22944263934016496,0.19320169957510622,0.2369407648087978,0.2459385153711572,0.21544613846538366,0.1709572606848288,0.23644088977755562,0.1657085728567858,0.20769807548112973,0.142464383904024,0.2181954511372157,0.20019995001249688,0.12746813296675832,0.1379655086228443,0.13946513371657085,0.12896775806048488,0.1849537615596101,0.20669832541864533,0.23144213946513373,0.1887028242939265,0.23069232691827044,0.1184703824043989,0.1789552611847038,0.23519120219945014,0.11222194451387153,0.22044488877780555,0.2264433891527118,0.16270932266933266,0.22469382654336417,0.18220444888777806,0.12146963259185203,0.1042239440139965,0.16295926018495377,0.2131967008247938,0.12171957010747313,0.12421894526368409,0.1559610097475631,0.22894276430892277,0.2174456385903524,0.08822794301424644,0.2234441389652587,0.10722319420144964,0.2464383904023994,0.18320419895026244,0.2036990752311922,0.08722819295176205,0.18645338665333666,0.189952511872032,0.14296425893526618,0.23744063984004,0.21119720069982503,0.19720069982504373,0.13171707073231692,0.19220194951262184,0.17670582354411396,0.23369157710572358,0.14871282179455136,0.14096475881029744,0.16520869782554362,0.18395401149712573,0.12496875781054737,0.07198200449887528,0.17195701074731318,0.1752061984503874,0.184703824043989,0.21194701324668833
Gen 4
